大項目	区分	ID	名称	カテゴリ/種別	ターゲット	互換ディメン	実装ステータス	開発コスト	マッチング制限	制限補足	粒度	期間属性	スコープ	主要目的_大項目	主要目的_中項目	ユースケース	計算レイヤー	演算ロジック_詳細	データソース	依存先指標	weighted_avg_denominator	aggregable_grains	snapshot_grain	snapshot_axes	retention_period	recompute_trigger	compute_mode	freeze_condition
マッピング_単軸	日 × 指標	dim_date+C104	日 × レジ利用料	その他	本部管理者	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	date×metric	FLOW+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（1軸単純比較）	L1	費目フィルタ	monthly_costs.value	-		date,week,month,quarter,year	日次	shop × date	13M	nightly	batch	確定なし
マッピング_単軸	日 × 指標	dim_date+C105	日 × 借入金返済	その他	本部管理者	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	date×metric	FLOW+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（1軸単純比較）	L1	費目フィルタ	monthly_costs.value	-		date,week,month,quarter,year	日次	shop × date	13M	nightly	batch	確定なし
マッピング_単軸	日 × 指標	dim_date+C106	日 × フード売上ランチ	売上系	本部管理者	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	date×metric	FLOW+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（1軸単純比較）	L1	SUM(フードかつ時間フィルタ)	head_office_item_sales_logs.sales_excluded	[外部]TITEM.sales_excluded		date,week,month,quarter,year	日次	shop × date × time_slot × product	13M	nightly	batch	翌日日次確定
マッピング_単軸	日 × 指標	dim_date+C107	日 × フード売上ディナー	売上系	本部管理者	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	date×metric	FLOW+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（1軸単純比較）	L1	SUM(フードかつ時間フィルタ)	head_office_item_sales_logs.sales_excluded	[外部]TITEM.sales_excluded		date,week,month,quarter,year	日次	shop × date × time_slot × product	13M	nightly	batch	翌日日次確定
マッピング_単軸	日 × 指標	dim_date+C108	日 × ドリンク売上ランチ	売上系	本部管理者	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	date×metric	FLOW+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（1軸単純比較）	L1	SUM(ドリンクかつ時間フィルタ)	head_office_item_sales_logs.sales_excluded	[外部]TITEM.sales_excluded		date,week,month,quarter,year	日次	shop × date × time_slot × product	13M	nightly	batch	翌日日次確定
マッピング_単軸	日 × 指標	dim_date+C109	日 × ドリンク売上ディナー	売上系	本部管理者	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	date×metric	FLOW+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（1軸単純比較）	L1	SUM(ドリンクかつ時間フィルタ)	head_office_item_sales_logs.sales_excluded	[外部]TITEM.sales_excluded		date,week,month,quarter,year	日次	shop × date × time_slot × product	13M	nightly	batch	翌日日次確定
マッピング_単軸	日 × 指標	dim_date+C110	日 × フード仕入	原価系	本部管理者	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	date×metric	FLOW+FLOW	画面内	原価管理	FD率分析	FD率の推移把握、ロス削減/原価コントロール優先順位（1軸単純比較）	L1	SUMフード	infomart_transactions.total_tax_excluded	[外部]infomart_transactions.total_tax_excluded		date,week,month,quarter,year	日次	shop × date	13M	nightly	batch	納品確定後
マッピング_単軸	日 × 指標	dim_date+C111	日 × ドリンク仕入	原価系	本部管理者	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	date×metric	FLOW+FLOW	画面内	原価管理	FD率分析	FD率の推移把握、ロス削減/原価コントロール優先順位（1軸単純比較）	L1	SUMドリンク	infomart_transactions.total_tax_excluded	[外部]infomart_transactions.total_tax_excluded		date,week,month,quarter,year	日次	shop × date	13M	nightly	batch	納品確定後
マッピング_単軸	日 × 指標	dim_date+C112	日 × 固定人件費	人件費系	本部管理者	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	date×metric	FLOW+FLOW	画面内	人件費効率	スタッフ別人件費	スタッフ別の人時生産性評価、教育投資/シフト配置最適化（1軸単純比較）	L1	SUM月給者	head_office_connected_service_labor_costs_logs.labor_costs	[外部]head_office_connected_service_labor_costs_logs.labor_costs		date,week,month,quarter,year	日次	shop × date	13M	nightly	batch	確定なし
マッピング_単軸	日 × 指標	dim_date+C113	日 × PA人件費	人件費系	本部管理者	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	date×metric	FLOW+FLOW	画面内	人件費効率	PA率分析	PA率の店舗/業態比較、人件費効率改善の優先順位（1軸単純比較）	L1	SUM年間	head_office_employee_working_records.daily_cost	[外部]head_office_employee_working_records.daily_cost		date,week,month,quarter,year	日次	shop × date	13M	nightly	batch	確定なし
マッピング_単軸	日 × 指標	dim_date+C114	日 × ヘルプ人件費	人件費系	本部管理者	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	date×metric	FLOW+FLOW	画面内	人件費効率	スタッフ別人件費	スタッフ別の人時生産性評価、教育投資/シフト配置最適化（1軸単純比較）	L1	help_costs-help_costs_minus	head_office_connected_service_labor_costs_logs.help_costs, head_office_connected_service_labor_costs_logs.help_costs_minus	SUM(紐づく店舗.予実対比.ヘルプ人件費)		date,week,month,quarter,year	日次	shop × date	13M	nightly	batch	確定なし
マッピング_単軸	日 × 指標	dim_date+C115	日 × 地代家賃	その他	本部管理者	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	date×metric	FLOW+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（1軸単純比較）	L1	費目=家賃	monthly_costs.value	-		date,week,month,quarter,year	日次	shop × date	13M	nightly	batch	確定なし
マッピング_単軸	日 × 指標	dim_date+C116	日 × 資材費	その他	本部管理者	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	date×metric	FLOW+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（1軸単純比較）	L1	費目=資材費	monthly_costs.value	-		date,week,month,quarter,year	日次	shop × date	13M	nightly	batch	確定なし
マッピング_単軸	日 × 指標	dim_date+C117	日 × 水道光熱費	その他	本部管理者	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	date×metric	FLOW+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（1軸単純比較）	L1	費目=水道光熱費	monthly_costs.value	-		date,week,month,quarter,year	日次	shop × date	13M	nightly	batch	確定なし
マッピング_単軸	日 × 指標	dim_date+C118	日 × 減価償却費	その他	本部管理者	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	date×metric	FLOW+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（1軸単純比較）	L1	費目=減価償却費	monthly_costs.value	-		date,week,month,quarter,year	日次	shop × date	13M	nightly	batch	確定なし
マッピング_単軸	日 × 指標	dim_date+C119	日 × 販促費	その他	本部管理者	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	date×metric	FLOW+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（1軸単純比較）	L1	費目=販促費	monthly_costs.value	-		date,week,month,quarter,year	日次	shop × date	13M	nightly	batch	確定なし
マッピング_単軸	日 × 指標	dim_date+C51	日 × 総売上	売上系	本部管理者	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	date×metric	FLOW+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（1軸単純比較）	L1	SUM	head_office_connected_service_sales_logs.sales_excluded	[外部]ZTOTAL.sales_excluded		date,week,month,quarter,year	日次	shop × date	13M	nightly	batch	翌日日次確定
マッピング_単軸	日 × 指標	dim_date+C52	日 × フード売上	売上系	本部管理者	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	date×metric	FLOW+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（1軸単純比較）	L1	SUMフード	head_office_item_sales_logs.sales_excluded	[外部]TITEM.sales_excluded		date,week,month,quarter,year	日次	shop × date × product	13M	nightly	batch	翌日日次確定
マッピング_単軸	日 × 指標	dim_date+C53	日 × フード売上ランチ	売上系	本部管理者	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	date×metric	FLOW+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（1軸単純比較）	L1	SUM(フードかつ時間フィルタ)	head_office_item_sales_logs.sales_excluded	[外部]TITEM.sales_excluded		date,week,month,quarter,year	日次	shop × date × time_slot × product	13M	nightly	batch	翌日日次確定
マッピング_単軸	日 × 指標	dim_date+C54	日 × フード売上ディナー	売上系	本部管理者	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	date×metric	FLOW+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（1軸単純比較）	L1	SUM(フードかつ時間フィルタ)	head_office_item_sales_logs.sales_excluded	[外部]TITEM.sales_excluded		date,week,month,quarter,year	日次	shop × date × time_slot × product	13M	nightly	batch	翌日日次確定
マッピング_単軸	日 × 指標	dim_date+C55	日 × ドリンク売上	売上系	本部管理者	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	date×metric	FLOW+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（1軸単純比較）	L1	SUMドリンク	head_office_item_sales_logs.sales_excluded	[外部]TITEM.sales_excluded		date,week,month,quarter,year	日次	shop × date × product	13M	nightly	batch	翌日日次確定
マッピング_単軸	日 × 指標	dim_date+C56	日 × ドリンク売上ランチ	売上系	本部管理者	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	date×metric	FLOW+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（1軸単純比較）	L1	SUM(ドリンクかつ時間フィルタ)	head_office_item_sales_logs.sales_excluded	[外部]TITEM.sales_excluded		date,week,month,quarter,year	日次	shop × date × time_slot × product	13M	nightly	batch	翌日日次確定
マッピング_単軸	日 × 指標	dim_date+C57	日 × ドリンク売上ディナー	売上系	本部管理者	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	date×metric	FLOW+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（1軸単純比較）	L1	SUM(ドリンクかつ時間フィルタ)	head_office_item_sales_logs.sales_excluded	[外部]TITEM.sales_excluded		date,week,month,quarter,year	日次	shop × date × time_slot × product	13M	nightly	batch	翌日日次確定
マッピング_単軸	日 × 指標	dim_date+C58	日 × 割引・値引きなど	その他	本部管理者	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	date×metric	FLOW+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（1軸単純比較）	L1	SUM	z_totals.discount	[外部]ZTOTAL.discount		date,week,month,quarter,year	日次	shop × date	13M	nightly	batch	確定なし
マッピング_単軸	日 × 指標	dim_date+C59	日 × FD仕入	原価系	本部管理者	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	date×metric	FLOW+FLOW	画面内	原価管理	FD率分析	FD率の推移把握、ロス削減/原価コントロール優先順位（1軸単純比較）	L1	SUMFD	infomart_transactions.total_tax_excluded	[外部]infomart_transactions.total_tax_excluded		date,week,month,quarter,year	日次	shop × date	13M	nightly	batch	納品確定後
マッピング_単軸	日 × 指標	dim_date+C60	日 × フード仕入	原価系	本部管理者	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	date×metric	FLOW+FLOW	画面内	原価管理	FD率分析	FD率の推移把握、ロス削減/原価コントロール優先順位（1軸単純比較）	L1	SUMフード	infomart_transactions.total_tax_excluded	[外部]infomart_transactions.total_tax_excluded		date,week,month,quarter,year	日次	shop × date	13M	nightly	batch	納品確定後
マッピング_単軸	日 × 指標	dim_date+C61	日 × ドリンク仕入	原価系	本部管理者	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	date×metric	FLOW+FLOW	画面内	原価管理	FD率分析	FD率の推移把握、ロス削減/原価コントロール優先順位（1軸単純比較）	L1	SUMドリンク	infomart_transactions.total_tax_excluded	[外部]infomart_transactions.total_tax_excluded		date,week,month,quarter,year	日次	shop × date	13M	nightly	batch	納品確定後
マッピング_単軸	日 × 指標	dim_date+C62	日 × 人件費	人件費系	本部管理者	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	date×metric	FLOW+FLOW	画面内	人件費効率	スタッフ別人件費	スタッフ別の人時生産性評価、教育投資/シフト配置最適化（1軸単純比較）	L1	SUM	head_office_connected_service_labor_costs_logs.labor_costs	[外部]head_office_connected_service_labor_costs_logs.labor_costs		date,week,month,quarter,year	日次	shop × date	13M	nightly	batch	確定なし
マッピング_単軸	日 × 指標	dim_date+C63	日 × 固定人件費	人件費系	本部管理者	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	date×metric	FLOW+FLOW	画面内	人件費効率	スタッフ別人件費	スタッフ別の人時生産性評価、教育投資/シフト配置最適化（1軸単純比較）	L1	SUM月給者	head_office_connected_service_labor_costs_logs.labor_costs	[外部]head_office_connected_service_labor_costs_logs.labor_costs		date,week,month,quarter,year	日次	shop × date	13M	nightly	batch	確定なし
マッピング_単軸	日 × 指標	dim_date+C64	日 × PA人件費	人件費系	本部管理者	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	date×metric	FLOW+FLOW	画面内	人件費効率	PA率分析	PA率の店舗/業態比較、人件費効率改善の優先順位（1軸単純比較）	L1	SUM時給者	head_office_employee_working_records.daily_cost	[外部]head_office_employee_working_records.daily_cost		date,week,month,quarter,year	日次	shop × date	13M	nightly	batch	確定なし
マッピング_単軸	日 × 指標	dim_date+C65	日 × その他売上（サービス料等）	売上系	本部管理者	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	date×metric	FLOW+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（1軸単純比較）	L1	SUM	z_totals.service_charge_1	[外部]ZTOTAL.service_charge_1		date,week,month,quarter,year	日次	shop × date	13M	nightly	batch	翌日日次確定
マッピング_単軸	日 × 指標	dim_date+C66	日 × その他売上ランチ	売上系	本部管理者	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	date×metric	FLOW+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（1軸単純比較）	L1	SUM(その他かつ時間フィルタ)	head_office_item_sales_logs.sales_excluded	[外部]TITEM.sales_excluded		date,week,month,quarter,year	日次	shop × date × time_slot	13M	nightly	batch	翌日日次確定
マッピング_単軸	日 × 指標	dim_date+C67	日 × その他売上ディナー	売上系	本部管理者	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	date×metric	FLOW+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（1軸単純比較）	L1	SUM(その他かつ時間フィルタ)	head_office_item_sales_logs.sales_excluded	[外部]TITEM.sales_excluded		date,week,month,quarter,year	日次	shop × date × time_slot	13M	nightly	batch	翌日日次確定
マッピング_単軸	日 × 指標	dim_date+C88	日 × FD仕入額	原価系	本部管理者	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	date×metric	FLOW+FLOW	画面内	原価管理	FD率分析	FD率の推移把握、ロス削減/原価コントロール優先順位（1軸単純比較）	L1	SUM年間	infomart_transactions.total_tax_excluded	[外部]infomart_transactions.total_tax_excluded		date,week,month,quarter,year	日次	shop × date	13M	nightly	batch	納品確定後
マッピング_単軸	日 × 指標	dim_date+C89	日 × 人件費額	人件費系	本部管理者	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	date×metric	FLOW+FLOW	画面内	人件費効率	スタッフ別人件費	スタッフ別の人時生産性評価、教育投資/シフト配置最適化（1軸単純比較）	L1	SUM年間	head_office_connected_service_labor_costs_logs.labor_costs	[外部]head_office_connected_service_labor_costs_logs.labor_costs		date,week,month,quarter,year	日次	shop × date	13M	nightly	batch	確定なし
マッピング_単軸	日 × 指標	dim_date+C90	日 × 客単価	客数系	本部管理者	-	🟢 既実装	小	🟡 加重平均	率指標は加重平均	date×metric	FLOW+FLOW	画面内	客数分析	客単価	客単価の月次推移/商品ミックス影響、アップセル戦略立案（1軸単純比較）	L1	売上÷客数	head_office_connected_service_sales_logs.sales_excluded, head_office_connected_service_sales_logs.customers	当月実績.売上（税抜）, 客数.当月客数	客数	date,week,month,quarter,year	日次	shop × date	13M	nightly	batch	翌日日次確定
マッピング_単軸	日 × 指標	dim_date+C91	日 × 客単価（ランチ）	客数系	本部管理者	-	🟢 既実装	小	🟡 加重平均	率指標は加重平均	date×metric	FLOW+FLOW	画面内	客数分析	客単価	客単価の月次推移/商品ミックス影響、アップセル戦略立案（1軸単純比較）	L1	売上÷客数(11-15時フィルタ)	head_office_item_sales_logs.sales_excluded, head_office_connected_service_sales_logs.customers	時間帯別売上分析.ランチ売上（税抜）, 時間帯別売上分析.客数	客数	date,week,month,quarter,year	日次	shop × date × time_slot	13M	nightly	batch	翌日日次確定
マッピング_単軸	日 × 指標	dim_date+C92	日 × 客単価（ディナー）	客数系	本部管理者	-	🟢 既実装	小	🟡 加重平均	率指標は加重平均	date×metric	FLOW+FLOW	画面内	客数分析	客単価	客単価の月次推移/商品ミックス影響、アップセル戦略立案（1軸単純比較）	L1	売上÷客数(17-23時フィルタ)	head_office_item_sales_logs.sales_excluded, head_office_connected_service_sales_logs.customers	時間帯別売上分析.ディナー売上（税抜）, 時間帯別売上分析.客数	客数	date,week,month,quarter,year	日次	shop × date × time_slot	13M	nightly	batch	翌日日次確定
マッピング_単軸	日 × 指標	dim_date+C93	日 × 総売上　計	売上系	本部管理者	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	date×metric	FLOW+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（1軸単純比較）	L1	SUM	head_office_connected_service_sales_logs.sales_excluded	[外部]ZTOTAL.sales_excluded		date,week,month,quarter,year	日次	shop × date	13M	nightly	batch	翌日日次確定
マッピング_単軸	日 × 指標	dim_date+C94	日 × フード売上 計	売上系	本部管理者	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	date×metric	FLOW+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（1軸単純比較）	L1	SUMフード	head_office_item_sales_logs.sales_excluded	[外部]TITEM.sales_excluded		date,week,month,quarter,year	日次	shop × date × product	13M	nightly	batch	翌日日次確定
マッピング_単軸	日 × 指標	dim_date+C95	日 × ドリンク売上　計	売上系	本部管理者	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	date×metric	FLOW+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（1軸単純比較）	L1	SUMドリンク	head_office_item_sales_logs.sales_excluded	[外部]TITEM.sales_excluded		date,week,month,quarter,year	日次	shop × date × product	13M	nightly	batch	翌日日次確定
マッピング_単軸	日 × 指標	dim_date+C96	日 × その他売上 計 （サービス料等）	売上系	本部管理者	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	date×metric	FLOW+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（1軸単純比較）	L1	SUM	z_totals.service_charge_1	[外部]ZTOTAL.service_charge_1		date,week,month,quarter,year	日次	shop × date	13M	nightly	batch	翌日日次確定
マッピング_単軸	日 × 指標	dim_date+C97	日 × その他売上ランチ	売上系	本部管理者	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	date×metric	FLOW+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（1軸単純比較）	L1	SUM(その他かつ時間フィルタ)	head_office_item_sales_logs.sales_excluded	[外部]TITEM.sales_excluded		date,week,month,quarter,year	日次	shop × date × time_slot	13M	nightly	batch	翌日日次確定
マッピング_単軸	日 × 指標	dim_date+C98	日 × その他売上ディナー	売上系	本部管理者	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	date×metric	FLOW+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（1軸単純比較）	L1	SUM(その他かつ時間フィルタ)	head_office_item_sales_logs.sales_excluded	[外部]TITEM.sales_excluded		date,week,month,quarter,year	日次	shop × date × time_slot	13M	nightly	batch	翌日日次確定
マッピング_単軸	日 × 指標	dim_date+C99	日 × FLコスト　計	その他	本部管理者	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	date×metric	FLOW+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（1軸単純比較）	L1	SUM	infomart_transactions.total_tax_excluded, head_office_connected_service_labor_costs_logs.labor_costs	-		date,week,month,quarter,year	日次	shop × date	13M	nightly	batch	確定なし
マッピング_単軸	日 × 指標	dim_date+C68	日 × 仕入れ先	原価系	本部管理者	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	date×metric	FLOW+FLOW	画面内	原価管理	FD率分析	FD率の推移把握、ロス削減/原価コントロール優先順位（1軸単純比較）	L1	マスタ参照	infomart_orders.client_name	[外部]member_name_partner.client_name		date,week,month,quarter,year	日次	shop × date	13M	nightly	batch	納品確定後
マッピング_単軸	日 × 指標	dim_date+C69	日 × 金額（税抜）	その他	本部管理者	-	🟢 既実装	小	🟢 制限なし	そのまま集計可能	date×metric	FLOW+FLOW	画面内	売上分析	店舗別売上	店舗ごとの売上推移を比較し、伸長/落ち込み店舗を早期発見、施策効果検証（1軸単純比較）	L1	SUM仕入先別	infomart_transactions.total_tax_excluded	[外部]infomart_transactions.total_tax_excluded		date,week,month,quarter,year	日次	shop × date	13M	nightly	batch	確定なし
